,Unnamed: 0,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,year,month,day,discount,competitor_price,price_elasticity,order_days,ship_days
1779,6679,6680,CA-2018-145037,2018-09-02,2018-09-07,2,TB-21055,Ted Butterfield,0,0,289,5,6450.0,1,OFF-ST-10000918,1,14,472,10.9,2018,9,2,0.117254156918985,9.900790000530929,1.1009222495796285,1338,1339
1780,6680,6681,CA-2018-145037,2018-09-02,2018-09-07,2,TB-21055,Ted Butterfield,0,0,289,5,6450.0,1,OFF-PA-10000157,1,12,1693,79.92,2018,9,2,0.2661173240947187,85.49587129814667,0.934781981708776,1338,1339
1781,6681,6682,CA-2018-145037,2018-09-02,2018-09-07,2,TB-21055,Ted Butterfield,0,0,289,5,6450.0,1,OFF-PA-10002499,1,12,1672,146.82,2018,9,2,0.0523000531780387,152.6574973548435,0.96176082107992,1338,1339
1782,6682,6683,CA-2018-154466,2018-01-01,2018-01-02,0,DP-13390,Dennis Pardue,2,0,156,47,53132.0,0,OFF-BI-10002012,1,3,1628,3.6,2018,1,1,0.1870417395857692,3.478918568024158,1.0348043306011068,1094,1091
1783,6683,6684,CA-2015-109134,2015-11-05,2015-11-10,3,DE-13255,Deanra Eno,2,0,265,3,90008.0,3,FUR-FU-10000320,0,9,1197,20.04,2015,11,5,0.1932064354328457,21.230700666721937,0.943916091823182,306,307
1784,6684,6685,US-2016-129637,2016-12-17,2016-12-22,3,MC-18100,Mick Crebagga,0,0,41,11,61701.0,0,OFF-ST-10003716,1,14,1550,180.016,2016,12,17,0.2331635767777644,188.45639007740215,0.9552130332437356,714,715
1785,6685,6686,US-2016-129637,2016-12-17,2016-12-22,3,MC-18100,Mick Crebagga,0,0,41,11,61701.0,0,FUR-FU-10000965,0,9,874,41.552,2016,12,17,0.1832368241164769,43.784454286608906,0.9490126273586632,714,715
1786,6686,6687,US-2016-129637,2016-12-17,2016-12-22,3,MC-18100,Mick Crebagga,0,0,41,11,61701.0,0,OFF-AR-10003829,1,2,1158,13.12,2016,12,17,0.2441226150192774,14.339563203631243,0.9149511609026968,714,715
1787,6687,6688,CA-2016-165162,2016-05-14,2016-05-21,3,HG-15025,Hunter Glantz,0,0,265,3,90032.0,3,OFF-ST-10003470,1,14,1556,1117.92,2016,5,14,0.201456344017964,1111.0672572729757,1.0061677118843768,497,500
1788,6688,6689,CA-2018-140494,2018-03-10,2018-03-15,2,CM-11815,Candace McMahon,1,0,436,3,94109.0,3,TEC-AC-10004568,2,0,1060,111.96,2018,3,10,0.1255353580394317,102.1500987684562,1.0960341825393622,1162,1163
1789,6689,6690,CA-2018-104108,2018-12-02,2018-12-09,3,RP-19855,Roy Phan,1,0,207,41,77095.0,0,OFF-AR-10000817,1,2,1040,12.16,2018,12,2,0.1721581685162219,11.383677621854874,1.068196096545699,1429,1432
1790,6690,6691,US-2018-165869,2018-07-31,2018-08-05,3,LS-17200,Luke Schmidt,1,0,297,47,53209.0,0,OFF-BI-10003460,1,3,49,17.52,2018,7,31,0.1057180329337497,19.241705746432224,0.9105221871116358,1305,1306
1791,6691,6692,US-2018-165869,2018-07-31,2018-08-05,3,LS-17200,Luke Schmidt,1,0,297,47,53209.0,0,OFF-AP-10002472,1,1,22,155.88,2018,7,31,0.2940363166985101,164.87918731505866,0.9454195070851326,1305,1306
1792,6692,6693,CA-2018-160899,2018-08-11,2018-08-13,2,DR-12940,Daniel Raglin,2,0,235,16,70601.0,2,OFF-BI-10000632,1,3,1418,477.51,2018,8,11,0.1889521474274256,523.8129900585323,0.9116039675660615,1316,1314
1793,6693,6694,CA-2018-144225,2018-09-30,2018-10-02,2,CC-12475,Cindy Chapman,0,0,28,18,21215.0,1,OFF-PA-10000062,1,12,779,164.88,2018,9,30,0.2117558002481125,165.27892829461285,0.997586333002464,1366,1364
1794,6694,6695,US-2017-163538,2017-08-26,2017-08-30,3,SS-20515,Shirley Schmidt,2,0,156,47,53132.0,0,TEC-AC-10002006,2,0,1069,47.97,2017,8,26,0.1768043007643459,45.03296541102264,1.0652196576923283,966,966
1795,6695,6696,US-2017-155103,2017-12-02,2017-12-07,3,JF-15190,Jamie Frazer,0,0,327,30,10024.0,1,OFF-BI-10004318,1,3,893,415.176,2017,12,2,0.2649626366221437,376.90167686265823,1.101549888172264,1064,1065
1796,6696,6697,US-2017-155103,2017-12-02,2017-12-07,3,JF-15190,Jamie Frazer,0,0,327,30,10024.0,1,OFF-BI-10004236,1,3,1835,35.232,2017,12,2,0.0734185739683537,32.69794717382063,1.077498835407265,1064,1065
1797,6697,6698,US-2017-155103,2017-12-02,2017-12-07,3,JF-15190,Jamie Frazer,0,0,327,30,10024.0,1,OFF-PA-10000062,1,12,779,54.96,2017,12,2,0.1045363883525552,49.8177619899052,1.1032209759068825,1064,1065
1798,6698,6699,CA-2018-145429,2018-07-21,2018-07-25,3,SW-20455,Shaun Weien,0,0,435,3,92024.0,3,OFF-PA-10003205,1,12,1653,16.34,2018,7,21,0.2812220289601643,15.114564437579393,1.0810764721326538,1295,1295
1799,6699,6700,CA-2018-145429,2018-07-21,2018-07-25,3,SW-20455,Shaun Weien,0,0,435,3,92024.0,3,FUR-CH-10000988,0,5,850,225.296,2018,7,21,0.2670324564856148,235.64035713742035,0.9561010802093304,1295,1295
1800,6700,6701,CA-2018-145429,2018-07-21,2018-07-25,3,SW-20455,Shaun Weien,0,0,435,3,92024.0,3,OFF-BI-10001524,1,3,698,50.352,2018,7,21,0.2945370801100199,48.1175876539943,1.0464364997279787,1295,1295
1801,6701,6702,CA-2016-153535,2016-05-20,2016-05-24,3,SG-20470,Sheri Gordon,0,0,520,31,27893.0,2,FUR-FU-10001986,0,9,502,163.136,2016,5,20,0.1243069810363192,164.1380777265756,0.9938949100631916,503,503
1802,6702,6703,CA-2016-153535,2016-05-20,2016-05-24,3,SG-20470,Sheri Gordon,0,0,520,31,27893.0,2,OFF-BI-10001031,1,3,1306,6.408,2016,5,20,0.1895637783198137,6.538841004107728,0.9799901841892878,503,503
1803,6703,6704,CA-2016-139164,2016-06-23,2016-06-28,3,CS-12355,Christine Sundaresam,0,0,261,3,90805.0,3,TEC-PH-10002468,2,13,1267,217.584,2016,6,23,0.2472806786487077,229.16943407870235,0.9494459890548772,537,538
1804,6704,6705,CA-2016-139164,2016-06-23,2016-06-28,3,CS-12355,Christine Sundaresam,0,0,261,3,90805.0,3,OFF-FA-10003059,1,8,161,5.43,2016,6,23,0.1940493247955745,5.196082526159484,1.0450180443945736,537,538
1805,6705,6706,CA-2016-139164,2016-06-23,2016-06-28,3,CS-12355,Christine Sundaresam,0,0,261,3,90805.0,3,TEC-PH-10003931,2,13,929,143.976,2016,6,23,0.0591612199873888,152.57287907310146,0.9436539499986596,537,538
1806,6706,6707,CA-2017-112277,2017-09-10,2017-09-15,3,SC-20695,Steve Chapman,1,0,153,8,33311.0,2,TEC-PH-10003505,2,13,731,519.68,2017,9,10,0.1677972218131913,522.3057078087428,0.9949728525469144,981,982
1807,6707,6708,CA-2015-167724,2015-04-13,2015-04-18,3,BF-11170,Ben Ferrer,2,0,28,18,21215.0,1,OFF-LA-10002368,1,10,185,7.83,2015,4,13,0.1984065200491765,8.469982527098248,0.9244411042111677,100,101
1808,6708,6709,CA-2016-123141,2016-11-14,2016-11-19,3,GZ-14470,Gary Zandusky,0,0,406,29,87124.0,3,FUR-CH-10004287,0,5,1362,883.84,2016,11,14,0.0510517891580252,854.3878149135705,1.0344716820304944,681,682
1809,6709,6710,CA-2016-123141,2016-11-14,2016-11-19,3,GZ-14470,Gary Zandusky,0,0,406,29,87124.0,3,FUR-CH-10001891,0,5,744,230.352,2016,11,14,0.1463934677029182,251.1700320961039,0.9171157804043342,681,682
1810,6710,6711,CA-2017-149503,2017-12-09,2017-12-12,0,SP-20650,Stephanie Phelps,1,0,464,3,95207.0,3,OFF-BI-10002133,1,3,1629,273.92,2017,12,9,0.2590550944111448,263.370737587746,1.040054800730242,1071,1070
1811,6711,6712,CA-2018-163069,2018-08-18,2018-08-21,2,PJ-19015,Pauline Johnson,0,0,94,33,43229.0,1,OFF-AR-10001419,1,2,1131,9.912,2018,8,18,0.1681850199895866,10.076259977044222,0.9836983188783897,1323,1322
1812,6712,6713,CA-2018-107629,2018-12-14,2018-12-14,1,DB-13060,Dave Brooks,0,0,455,11,60076.0,0,FUR-FU-10002298,0,9,1359,266.352,2018,12,14,0.0720905108445503,268.2530048700806,0.9929133883476858,1441,1437
1813,6713,6714,CA-2018-107629,2018-12-14,2018-12-14,1,DB-13060,Dave Brooks,0,0,455,11,60076.0,0,FUR-FU-10004091,0,9,877,56.328,2018,12,14,0.1423693726912403,57.392914525419286,0.9814451917240128,1441,1437
1814,6714,6715,CA-2018-107629,2018-12-14,2018-12-14,1,DB-13060,Dave Brooks,0,0,455,11,60076.0,0,TEC-AC-10004510,2,0,995,39.264,2018,12,14,0.1251704730977771,39.45405331894887,0.9951829203095444,1441,1437
1815,6715,6716,CA-2018-107629,2018-12-14,2018-12-14,1,DB-13060,Dave Brooks,0,0,455,11,60076.0,0,OFF-AR-10002987,1,2,1310,95.232,2018,12,14,0.169550355799734,91.66928802114728,1.038864837458221,1441,1437
1816,6716,6717,CA-2017-134789,2017-04-08,2017-04-15,3,CK-12325,Christine Kargatis,2,0,206,2,71901.0,2,OFF-FA-10002280,1,8,121,30.0,2017,4,8,0.1987904702301742,30.40529840670996,0.986670138826182,826,829
1817,6717,6718,CA-2017-134789,2017-04-08,2017-04-15,3,CK-12325,Christine Kargatis,2,0,206,2,71901.0,2,OFF-PA-10001934,1,12,1784,25.92,2017,4,8,0.2293970796020631,26.389750931249942,0.9821994935657512,826,829
1818,6718,6719,CA-2017-134789,2017-04-08,2017-04-15,3,CK-12325,Christine Kargatis,2,0,206,2,71901.0,2,FUR-FU-10003268,0,9,583,159.92,2017,4,8,0.2223007740080294,163.79748608839418,0.9763275604467966,826,829
1819,6719,6720,CA-2017-130442,2017-12-16,2017-12-19,0,SF-20065,Sandra Flanagan,0,0,170,31,27534.0,2,OFF-AP-10004859,1,1,52,34.944,2017,12,16,0.1177977374374512,35.97654800464991,0.9712994141484488,1078,1077
1820,6720,6721,CA-2018-102974,2018-09-19,2018-09-24,3,DP-13105,Dave Poirier,1,0,265,3,90032.0,3,TEC-AC-10000057,2,0,1086,149.95,2018,9,19,0.1581820297386895,158.12375193632542,0.9483078801493598,1355,1356
1821,6721,6722,CA-2018-102974,2018-09-19,2018-09-24,3,DP-13105,Dave Poirier,1,0,265,3,90032.0,3,OFF-AR-10000914,1,2,351,23.32,2018,9,19,0.2973760240111932,23.686821311010444,0.9845136961944349,1355,1356
1822,6722,6723,CA-2018-102974,2018-09-19,2018-09-24,3,DP-13105,Dave Poirier,1,0,265,3,90032.0,3,OFF-AR-10004956,1,2,1136,16.74,2018,9,19,0.1140534375125875,16.986428817130683,0.9854926059041814,1355,1356
1823,6723,6724,US-2018-166394,2018-09-04,2018-09-06,2,VM-21835,Vivian Mathis,0,0,320,27,3060.0,1,OFF-FA-10001843,1,8,1498,14.82,2018,9,4,0.0524321820107394,14.151855335751447,1.0472125137232458,1340,1338
1824,6724,6725,CA-2017-128811,2017-09-12,2017-09-16,3,SF-20200,Sarah Foster,0,0,450,45,98103.0,3,OFF-FA-10000585,1,8,1195,10.47,2017,9,12,0.2290944552987468,10.425820701340475,1.0042374888198342,983,983
1825,6725,6726,CA-2017-128811,2017-09-12,2017-09-16,3,SF-20200,Sarah Foster,0,0,450,45,98103.0,3,OFF-LA-10003720,1,10,194,11.07,2017,9,12,0.0908692027595807,10.194469374501704,1.0858829031051056,983,983
1826,6726,6727,CA-2017-128811,2017-09-12,2017-09-16,3,SF-20200,Sarah Foster,0,0,450,45,98103.0,3,OFF-BI-10000301,1,3,690,20.704,2017,9,12,0.0807987485354694,21.13106058568396,0.9797899123921264,983,983
1827,6727,6728,CA-2018-145443,2018-08-10,2018-08-15,2,SC-20695,Steve Chapman,1,0,405,12,47374.0,0,OFF-PA-10003302,1,12,1689,177.2,2018,8,10,0.1734681540581232,172.79298151237285,1.0255046151125735,1315,1316
1828,6728,6729,CA-2017-165827,2017-11-04,2017-11-09,3,MF-17665,Maureen Fritzler,1,0,293,8,33180.0,2,FUR-FU-10001889,0,9,1585,50.496,2017,11,4,0.0676198937780683,46.72572925932866,1.0806893931980446,1036,1037
1829,6729,6730,CA-2016-156734,2016-06-18,2016-06-20,0,BV-11245,Benjamin Venier,1,0,456,40,37167.0,2,OFF-BI-10002982,1,3,268,6.129,2016,6,18,0.2090753553394847,6.211289882541331,0.9867515630251564,532,530
1830,6730,6731,CA-2016-156734,2016-06-18,2016-06-20,0,BV-11245,Benjamin Venier,1,0,456,40,37167.0,2,FUR-CH-10002965,0,5,758,643.136,2016,6,18,0.1056271568908993,658.5232518008983,0.976633700087555,532,530
1831,6731,6732,CA-2016-156734,2016-06-18,2016-06-20,0,BV-11245,Benjamin Venier,1,0,456,40,37167.0,2,OFF-PA-10001937,1,12,1804,20.736,2016,6,18,0.2009514850316389,20.217453507321757,1.0256484572842202,532,530
1832,6732,6733,CA-2015-120096,2015-07-04,2015-07-07,0,KE-16420,Katrina Edelman,1,0,24,4,80013.0,3,OFF-PA-10001977,1,12,1726,177.536,2015,7,4,0.0754301742091701,194.767438412329,0.9115281355405545,182,181
1833,6733,6734,CA-2015-120096,2015-07-04,2015-07-07,0,KE-16420,Katrina Edelman,1,0,24,4,80013.0,3,OFF-AP-10000692,1,1,643,32.432,2015,7,4,0.2921622598964505,31.872682878071725,1.0175484794947427,182,181
1834,6734,6735,CA-2016-141754,2016-12-20,2016-12-25,3,EM-14200,Evan Minnotte,2,0,293,8,33142.0,2,OFF-LA-10004093,1,10,193,11.696,2016,12,20,0.1940393446587561,11.056823327608976,1.0578083463443786,717,718
1835,6735,6736,CA-2017-123358,2017-04-10,2017-04-17,3,BT-11680,Brian Thompson,0,0,436,3,94122.0,3,OFF-AP-10004980,1,1,26,113.76,2017,4,10,0.1451085473231818,104.55262897706804,1.0880644620132074,828,831
1836,6736,6737,CA-2017-123358,2017-04-10,2017-04-17,3,BT-11680,Brian Thompson,0,0,436,3,94122.0,3,OFF-ST-10001932,1,14,656,579.51,2017,4,10,0.1835844009828421,546.2953335302224,1.060799835603831,828,831
1837,6737,6738,CA-2017-123358,2017-04-10,2017-04-17,3,BT-11680,Brian Thompson,0,0,436,3,94122.0,3,OFF-ST-10000636,1,14,1354,150.66,2017,4,10,0.2643977744028106,157.00898052673546,0.9595629466197676,828,831
1838,6738,6739,CA-2017-123358,2017-04-10,2017-04-17,3,BT-11680,Brian Thompson,0,0,436,3,94122.0,3,OFF-BI-10000069,1,3,699,48.032,2017,4,10,0.1038420201972786,50.19090334142298,0.9569861628762274,828,831
1839,6739,6740,CA-2015-144029,2015-05-26,2015-05-31,3,MM-18055,Michelle Moray,0,0,80,11,60623.0,0,OFF-ST-10001837,1,14,1367,102.624,2015,5,26,0.121485567185027,110.69245561117046,0.9271092544959656,143,144
1840,6740,6741,CA-2015-144029,2015-05-26,2015-05-31,3,MM-18055,Michelle Moray,0,0,80,11,60623.0,0,FUR-CH-10003981,0,5,741,359.772,2015,5,26,0.2381697937526573,356.1750629903624,1.010098789565554,143,144
1841,6741,6742,CA-2015-144029,2015-05-26,2015-05-31,3,MM-18055,Michelle Moray,0,0,80,11,60623.0,0,OFF-AR-10000716,1,2,496,13.392,2015,5,26,0.2554040757352507,14.100275376635825,0.9497686848152316,143,144
1842,6742,6743,US-2018-101784,2018-07-06,2018-07-11,3,PO-18850,Patrick O'Brill,0,0,265,3,90008.0,3,FUR-CH-10001146,0,5,767,122.136,2018,7,6,0.1996113973690648,117.27449285003264,1.041454088027344,1280,1281
1843,6743,6744,CA-2016-156923,2016-02-16,2016-02-20,3,SP-20860,Sung Pak,1,0,124,27,3820.0,1,OFF-PA-10002751,1,12,1705,35.88,2016,2,16,0.0708911036007019,36.408436640879806,0.9854858738898316,409,409
1844,6744,6745,CA-2018-111269,2018-06-16,2018-06-18,2,CS-12355,Christine Sundaresam,0,0,126,33,43017.0,1,TEC-AC-10001606,2,0,1017,479.952,2018,6,16,0.1272022775031105,521.7558051994032,0.919878600711636,1260,1258
1845,6745,6746,CA-2018-111269,2018-06-16,2018-06-18,2,CS-12355,Christine Sundaresam,0,0,126,33,43017.0,1,OFF-AR-10001427,1,2,1137,23.92,2018,6,16,0.24863949103797,23.407343571160894,1.0219015210880542,1260,1258
1846,6746,6747,CA-2018-159156,2018-11-13,2018-11-16,0,KB-16600,Ken Brennan,1,0,327,30,10009.0,1,TEC-PH-10004389,2,13,1164,629.95,2018,11,13,0.2166941409409593,659.663068537407,0.9549572047389492,1410,1409
1847,6747,6748,CA-2018-100230,2018-12-11,2018-12-15,3,AA-10375,Allen Armold,0,0,327,30,10035.0,1,OFF-BI-10002498,1,3,448,14.952,2018,12,11,0.0765315145993843,15.830640365166005,0.9444974843153294,1438,1438
1848,6748,6749,CA-2018-100230,2018-12-11,2018-12-15,3,AA-10375,Allen Armold,0,0,327,30,10035.0,1,OFF-PA-10002245,1,12,1677,17.94,2018,12,11,0.1348863126149296,18.88512227776017,0.9499541351197296,1438,1438
1849,6749,6750,CA-2018-100230,2018-12-11,2018-12-15,3,AA-10375,Allen Armold,0,0,327,30,10035.0,1,TEC-PH-10004522,2,13,523,116.98,2018,12,11,0.0788124108063754,106.54559298792958,1.0979337269562386,1438,1438
1850,6750,6751,CA-2017-154767,2017-06-28,2017-06-30,2,BP-11155,Becky Pak,0,0,365,28,7501.0,1,FUR-CH-10003535,0,5,736,121.96,2017,6,28,0.0543599959009943,113.89215642282689,1.070837569772769,907,905
1851,6751,6752,CA-2017-154767,2017-06-28,2017-06-30,2,BP-11155,Becky Pak,0,0,365,28,7501.0,1,OFF-AP-10000595,1,1,525,8.74,2017,6,28,0.1806436822720318,8.615074140645456,1.0145008455313402,907,905
1852,6752,6753,CA-2017-154767,2017-06-28,2017-06-30,2,BP-11155,Becky Pak,0,0,365,28,7501.0,1,OFF-PA-10003039,1,12,1749,61.96,2017,6,28,0.2865284514751742,57.41308640529791,1.0791964668578158,907,905
1853,6753,6754,CA-2017-154767,2017-06-28,2017-06-30,2,BP-11155,Becky Pak,0,0,365,28,7501.0,1,OFF-BI-10002003,1,3,900,7.96,2017,6,28,0.2293595652703136,8.420892883181867,0.9452679318481348,907,905
1854,6754,6755,CA-2017-154767,2017-06-28,2017-06-30,2,BP-11155,Becky Pak,0,0,365,28,7501.0,1,OFF-AP-10002311,1,1,821,275.24,2017,6,28,0.1744825055660582,297.35735645024886,0.925620281555236,907,905
1855,6755,6756,CA-2018-124205,2018-09-15,2018-09-19,3,TC-21145,Theresa Coyne,1,0,240,28,8701.0,1,FUR-FU-10002445,0,9,490,47.4,2018,9,15,0.2046984001822528,46.51432313427969,1.019040949239732,1351,1351
1856,6756,6757,CA-2018-124205,2018-09-15,2018-09-19,3,TC-21145,Theresa Coyne,1,0,240,28,8701.0,1,FUR-CH-10003606,0,5,1366,512.96,2018,9,15,0.1584532494875897,509.59817471972775,1.0065970120126926,1351,1351
1857,6757,6758,CA-2018-124205,2018-09-15,2018-09-19,3,TC-21145,Theresa Coyne,1,0,240,28,8701.0,1,TEC-PH-10002115,2,13,1264,395.94,2018,9,15,0.2389734079737725,372.44029490064,1.0630965698962012,1351,1351
1858,6758,6759,CA-2018-124205,2018-09-15,2018-09-19,3,TC-21145,Theresa Coyne,1,0,240,28,8701.0,1,OFF-ST-10000934,1,14,469,81.96,2018,9,15,0.1273277078247182,76.77313526084265,1.0675609341931207,1351,1351
1859,6759,6760,CA-2018-165715,2018-12-02,2018-12-08,3,BG-11035,Barry Gonzalez,0,0,178,31,27405.0,2,OFF-AR-10003903,1,2,1405,32.776,2018,12,2,0.0619637837694663,30.712159854159463,1.0671994465918693,1429,1431
1860,6760,6761,CA-2018-100636,2018-06-26,2018-06-30,3,DO-13435,Denny Ordway,0,0,327,30,10035.0,1,OFF-ST-10004123,1,14,1381,272.94,2018,6,26,0.1092397259327595,274.7720633977331,0.9933324247921042,1270,1270
1861,6761,6762,CA-2017-162943,2017-07-24,2017-07-26,2,DB-12970,Darren Budd,1,0,327,30,10035.0,1,FUR-CH-10001708,0,5,1201,253.764,2017,7,24,0.2198118286021104,247.60774556632077,1.0248629315678266,933,931
1862,6762,6763,CA-2017-144764,2017-09-02,2017-09-08,3,RL-19615,Rob Lucas,0,0,80,11,60623.0,0,OFF-LA-10000240,1,10,1432,29.24,2017,9,2,0.2510817258402436,27.23215739985708,1.0737305741392875,973,975
1863,6763,6764,CA-2017-144764,2017-09-02,2017-09-08,3,RL-19615,Rob Lucas,0,0,80,11,60623.0,0,OFF-ST-10002485,1,14,1351,35.168,2017,9,2,0.1359274925567902,36.43862192703464,0.9651298029442784,973,975
1864,6764,6765,CA-2017-144764,2017-09-02,2017-09-08,3,RL-19615,Rob Lucas,0,0,80,11,60623.0,0,TEC-MA-10003230,2,11,1216,1362.9,2017,9,2,0.1928473527620032,1296.6482485484262,1.0510946214794503,973,975
1865,6765,6766,CA-2018-100615,2018-04-20,2018-04-24,3,SJ-20215,Sarah Jordon,0,0,80,11,60653.0,0,FUR-CH-10002602,0,5,497,317.058,2018,4,20,0.0574038325804441,338.2179465188509,0.9374369493498432,1203,1203
1866,6766,6767,CA-2018-100615,2018-04-20,2018-04-24,3,SJ-20215,Sarah Jordon,0,0,80,11,60653.0,0,OFF-AR-10001683,1,2,1030,15.76,2018,4,20,0.0553892841674038,17.043797934368857,0.924676533991284,1203,1203
1867,6767,6768,CA-2018-100615,2018-04-20,2018-04-24,3,SJ-20215,Sarah Jordon,0,0,80,11,60653.0,0,FUR-FU-10002456,0,9,1048,14.56,2018,4,20,0.2212251669735747,15.907563214225696,0.915287891924226,1203,1203
1868,6768,6769,CA-2015-109302,2015-08-12,2015-08-16,3,CS-12175,Charles Sheldon,1,0,240,28,8701.0,1,OFF-BI-10002854,1,3,1253,196.21,2015,8,12,0.2214160529748742,191.0910006844114,1.0267882804384003,221,221
1869,6769,6770,CA-2018-139787,2018-09-19,2018-09-23,3,JP-16135,Julie Prescott,2,0,94,9,31907.0,2,OFF-AR-10002445,1,2,1372,35.4,2018,9,19,0.1423835914554269,33.69052133276032,1.0507406415696334,1355,1355
1870,6770,6771,CA-2018-139402,2018-12-09,2018-12-13,3,NC-18535,Nick Crebassa,1,0,373,1,85023.0,3,OFF-PA-10004359,1,12,1103,419.4,2018,12,9,0.1844809359212841,404.3077291025086,1.0373286727191526,1436,1436
1871,6771,6772,CA-2018-139402,2018-12-09,2018-12-13,3,NC-18535,Nick Crebassa,1,0,373,1,85023.0,3,OFF-BI-10000279,1,3,76,13.005,2018,12,9,0.2294481338014224,12.676251282452668,1.0259342222098744,1436,1436
1872,6772,6773,CA-2017-119018,2017-11-04,2017-11-08,3,CW-11905,Carl Weiss,2,0,265,3,90004.0,3,OFF-BI-10003314,1,3,1577,7.712,2017,11,4,0.1997481778393761,7.3883194293404575,1.0438097694279629,1036,1036
1873,6773,6774,CA-2017-119018,2017-11-04,2017-11-08,3,CW-11905,Carl Weiss,2,0,265,3,90004.0,3,OFF-BI-10000494,1,3,59,4.176,2017,11,4,0.2427803607840134,4.282221950292606,0.975194664936658,1036,1036
1874,6774,6775,CA-2017-119018,2017-11-04,2017-11-08,3,CW-11905,Carl Weiss,2,0,265,3,90004.0,3,OFF-PA-10000295,1,12,1825,38.88,2017,11,4,0.1414176946615582,41.43185490050056,0.938408383920322,1036,1036
1875,6775,6776,CA-2016-105361,2016-03-29,2016-04-04,3,CM-12115,Chad McGuire,0,0,327,30,10024.0,1,OFF-PA-10002615,1,12,142,17.64,2016,3,29,0.1728471469698978,19.16756796590382,0.9203045494023484,451,453
1876,6776,6777,US-2017-152373,2017-09-05,2017-09-11,3,PT-19090,Pete Takahito,0,0,432,41,78207.0,0,OFF-ST-10003479,1,14,556,93.456,2017,9,5,0.2362409921811563,96.91178606212355,0.9643409104037326,976,978
1877,6777,6778,US-2018-166037,2018-01-28,2018-02-01,3,CL-12700,Craig Leslie,2,0,327,30,10009.0,1,TEC-AC-10002800,2,0,1265,449.91,2018,1,28,0.258900017763053,446.3135973349659,1.00805801724731,1121,1121
1878,6778,6779,US-2017-147711,2017-09-03,2017-09-08,2,HF-14995,Herbert Flentye,0,0,28,18,21215.0,1,FUR-BO-10003159,0,4,1421,344.94,2017,9,3,0.1465497923641617,313.6194451024708,1.099868025999777,974,975
1879,6779,6780,US-2017-147711,2017-09-03,2017-09-08,2,HF-14995,Herbert Flentye,0,0,28,18,21215.0,1,FUR-FU-10002364,0,9,569,14.76,2017,9,3,0.2130987056220361,13.856373897430894,1.065213749950602,974,975
1880,6780,6781,US-2017-147711,2017-09-03,2017-09-08,2,HF-14995,Herbert Flentye,0,0,28,18,21215.0,1,OFF-BI-10003350,1,3,60,12.76,2017,9,3,0.2618178407489152,13.22370934117016,0.9649334895976224,974,975
1881,6781,6782,US-2017-147711,2017-09-03,2017-09-08,2,HF-14995,Herbert Flentye,0,0,28,18,21215.0,1,OFF-LA-10004093,1,10,193,58.48,2017,9,3,0.251473636569785,61.055242592851,0.9578211062066514,974,975
1882,6782,6783,CA-2018-121293,2018-07-25,2018-07-28,2,JC-15775,John Castell,0,0,372,36,19143.0,1,FUR-FU-10000732,0,9,546,20.096,2018,7,25,0.2618621710316385,20.641493383474675,0.9735729690996394,1299,1298
1883,6783,6784,CA-2018-121293,2018-07-25,2018-07-28,2,JC-15775,John Castell,0,0,372,36,19143.0,1,OFF-SU-10004884,1,15,90,37.752,2018,7,25,0.222120955493935,40.58131053158953,0.9302804543636628,1299,1298
1884,6784,6785,CA-2018-121293,2018-07-25,2018-07-28,2,JC-15775,John Castell,0,0,372,36,19143.0,1,FUR-TA-10001771,0,16,382,138.588,2018,7,25,0.1065321300657486,143.15240908284383,0.9681150382862062,1299,1298
1885,6785,6786,CA-2018-121293,2018-07-25,2018-07-28,2,JC-15775,John Castell,0,0,372,36,19143.0,1,OFF-ST-10000060,1,14,633,259.92,2018,7,25,0.1311373533131458,242.7295093669572,1.0708215934596332,1299,1298
1886,6786,6787,CA-2018-121293,2018-07-25,2018-07-28,2,JC-15775,John Castell,0,0,372,36,19143.0,1,OFF-PA-10004100,1,12,1811,20.736,2018,7,25,0.214435122070236,19.765457538112965,1.0491029595452357,1299,1298
1887,6787,6788,CA-2016-118843,2016-09-13,2016-09-20,3,JH-15910,Jonathan Howell,0,0,21,9,30318.0,2,FUR-FU-10003975,0,9,553,129.93,2016,9,13,0.0970497204265265,128.09361767193596,1.0143362515747447,619,622
1888,6788,6789,CA-2016-118843,2016-09-13,2016-09-20,3,JH-15910,Jonathan Howell,0,0,21,9,30318.0,2,OFF-PA-10001712,1,12,1735,69.93,2016,9,13,0.2268451663317955,75.61166838133764,0.9248572541385692,619,622
1889,6789,6790,CA-2016-161445,2016-09-07,2016-09-09,2,CC-12610,Corey Catlett,1,0,128,31,27707.0,2,OFF-AR-10001953,1,2,348,140.736,2016,9,7,0.2194272124786051,149.87881211891502,0.9389986350328088,613,611
1890,6790,6791,CA-2017-124527,2017-11-16,2017-11-17,0,IM-15055,Ionia McGrath,0,0,416,3,95661.0,3,OFF-BI-10004967,1,3,1356,8.32,2017,11,16,0.0659143481237011,9.116295361019732,0.9126514302701728,1048,1045
1891,6791,6792,CA-2017-162348,2017-11-10,2017-11-15,3,BF-11170,Ben Ferrer,2,0,420,3,95823.0,3,FUR-FU-10003731,0,9,571,9.98,2017,11,10,0.2603658501217183,9.059996286490597,1.1015457053642754,1042,1043
